uni_id,name,url,member,region,country,country_is_bucket,country_rank_eligible,notice_date_future,http_status,page_lang,switched_to_english,fetched_at,load_time_s,a01_logo,a02_primary_nav,a03_nav_item_count,a04_search_bar,a05_language_toggle,a06_breadcrumb,a07_qs_badge,a09_national_rank,a11_accreditation,a12_accred_count,a13_achievements,a14_stats_block,a15_stat_item_count,a16_notice_board,a17_notice_timestamp,a18_recent_notice_date,a20_news_events,a21_calendar_link,a22_admission_notice,a23_upcoming_events,a24_event_count,a25_event_images,a26_event_captions,a27_event_datetime,a28_contests,a29_video_content,a30_image_gallery,a31_social_feed_embed,a32_vision_mission,a33_about_blurb,a34_department_links,a35_faculty_link,a36_research_highlight,a37_programs_listing,a38_scholarship,a39_library_link,a40_career_link,a41_alumni_link,a42_faq_link,a43_contact_link,a44_student_portal,a45_prospectus,a46_admissions_policy,a47_footer_contact,a48_footer_sitemap,a49_copyright_line,a50_social_links,a51_quick_links,a53_contrast_ratio,a54_banner_carousel,a57_logo_prominence,a58_live_chat,a59_feedback_form,a60_trust_seal,a61_testimonials,a63_mobile_score,a65_https,a66_broken_links,a67_gzip,a69_title_meta,a70_favicon,a71_sitemap_robots,a72_alt_text_pct,a73_accessible_design,a74_a11y_toggle,a75_bookmark,notice_recency_days,notice_evidence,event_evidence,load_time_z_region,load_time_pct_region,broken_links_w,broken_links_log,broken_links_present,mobile_ordinal,nav_quality,a18_missing,a72_missing,a53_missing,content_completeness_B5,footer_completeness_B6,a11y_completeness_B11,seo_completeness_B10,nav_completeness_B1,events_completeness_B4,service_completeness_B8
2054,University of Cologne,https://www.uni-koeln.de,M2,Western & Northern Europe,Germany,0,1,0,200,de-de,,2026-08-11T07:00:31+00:00,10.376,1,1,4,1,1,0,0,1,1,1,0,1,4,0,1,2026-08-07,1,1,1,1,4,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,21.0,1,1,0,0,0,0,100,1,0,1,1,1,1,28.6,1,1,0,4.0,3,3,0.4490760408376721,0.7198067632850241,0,0.0,0,13,0.85,0,0,0,0.4,1.0,0.6666666666666666,1.0,0.8,0.625,0.0
2055,Goethe University Frankfurt,https://www.goethe-university-frankfurt.de,M2,Western & Northern Europe,Germany,0,1,0,200,en,,2026-08-11T07:00:39+00:00,5.142,1,1,5,0,1,0,0,0,0,0,0,0,0,0,1,2026-03-08,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,11.71,1,1,0,0,1,0,100,1,0,1,1,1,0,59.3,1,1,0,156.0,2,3,-0.8232025409689913,0.2125603864734299,0,0.0,0,13,1.0,0,0,0,0.6,0.4,0.6666666666666666,0.6666666666666666,0.6,0.75,0.25
2056,TU Dresden,https://tu-dresden.de,M2,Western & Northern Europe,Germany,0,1,1,200,de,,2026-08-11T07:01:09+00:00,19.803,1,1,2,1,1,1,0,0,0,0,1,1,10,0,1,2026-09-08,1,1,1,1,6,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,21.0,1,1,0,0,0,0,100,1,0,1,1,1,0,100.0,1,1,0,0.0,3,3,2.7405873497202515,0.9806763285024156,0,0.0,0,13,0.35,0,0,0,0.4666666666666667,0.6,0.6666666666666666,0.6666666666666666,1.0,0.625,0.0
2057,University of Mannheim,https://www.uni-mannheim.de,M2,Western & Northern Europe,Germany,0,1,1,200,de,,2026-08-11T07:01:18+00:00,5.408,1,1,6,1,1,1,0,1,0,0,1,1,4,1,1,2026-09-16,1,1,1,1,19,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,13.01,1,1,0,0,1,0,90,1,0,1,1,1,1,88.6,1,1,1,0.0,3,3,-0.7585433696352938,0.2463768115942029,0,0.0,0,12,1.0,0,0,0,0.8666666666666667,0.6,1.0,1.0,1.0,0.75,0.25
2058,University of Muenster,https://www.uni-muenster.de,M2,Western & Northern Europe,Germany,0,1,0,200,de,,2026-08-11T07:01:26+00:00,6.05,1,1,2,1,1,0,0,1,0,0,1,0,1,0,1,2026-08-10,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,21.0,1,1,0,0,0,0,100,1,0,1,1,1,0,94.1,1,1,0,1.0,3,3,-0.6024862719050917,0.3333333333333333,0,0.0,0,13,0.35,0,0,0,0.8,1.0,0.6666666666666666,0.6666666666666666,0.8,0.75,0.0
2059,University of Wuerzburg,https://www.uni-wuerzburg.de,M2,Western & Northern Europe,Germany,0,1,1,200,de-de,,2026-08-11T07:01:36+00:00,7.1,1,1,6,1,1,0,0,1,1,0,1,1,3,1,1,2026-09-11,1,1,1,1,7,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,7.0,1,1,0,0,1,0,75,1,0,1,0,1,0,73.8,1,1,0,0.0,3,3,-0.3472527008510229,0.429951690821256,0,0.0,0,9,1.0,0,0,0,0.8,0.6,0.6666666666666666,0.3333333333333333,0.8,0.75,0.25
2060,FAU Erlangen-Nuremberg,https://www.fau.de,M2,Western & Northern Europe,Germany,0,1,0,200,de,,2026-08-11T07:01:44+00:00,5.257,1,1,1,1,1,0,0,1,1,0,1,1,7,1,1,2026-08-10,1,1,1,1,13,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,21.0,1,1,0,0,1,1,90,1,0,1,1,1,0,93.8,1,1,1,1.0,3,3,-0.7952483879487839,0.2318840579710145,0,0.0,0,12,0.15,0,0,0,0.9333333333333332,0.6,1.0,0.6666666666666666,0.8,0.5,0.5
2061,University of Stuttgart,https://www.uni-stuttgart.de,M2,Western & Northern Europe,Germany,0,1,1,200,de,,2026-08-11T07:01:55+00:00,6.933,1,1,3,1,1,0,0,1,0,0,1,1,9,1,1,2026-10-08,1,1,1,1,4,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,12.63,1,1,0,0,1,0,90,1,0,0,1,1,0,67.6,1,1,0,0.0,3,3,-0.3878469926281938,0.4057971014492754,0,0.0,0,12,0.6,0,0,0,0.8,0.6,0.6666666666666666,0.6666666666666666,0.8,0.625,0.25
2062,Ulm University,https://www.uni-ulm.de,M2,Western & Northern Europe,Germany,0,1,1,200,de-de,,2026-08-11T07:02:17+00:00,10.838,1,1,5,1,1,0,0,1,0,0,1,1,3,1,1,2026-08-20,1,1,1,1,8,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1,1,12.63,1,1,0,0,1,0,75,1,0,1,1,1,1,73.5,1,1,0,0.0,3,3,0.5613788121014625,0.748792270531401,0,0.0,0,9,1.0,0,0,0,0.6,0.8,0.6666666666666666,1.0,0.8,0.625,0.25
2063,Kiel University,https://www.uni-kiel.de,M2,Western & Northern Europe,Germany,0,1,1,200,de,,2026-08-11T07:02:25+00:00,5.611,1,1,7,1,1,0,0,1,0,0,1,1,10,1,1,2026-09-11,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,21.0,1,1,0,0,1,0,100,1,0,1,1,1,0,96.7,1,1,0,0.0,3,3,-0.7091982125648406,0.2946859903381642,0,0.0,0,13,1.0,0,0,0,0.6,0.6,0.6666666666666666,0.6666666666666666,0.8,0.75,0.25
2064,Leipzig University,https://www.uni-leipzig.de,M2,Western & Northern Europe,Germany,0,1,1,200,de,,2026-08-11T07:02:40+00:00,11.787,1,1,5,1,1,0,0,1,1,1,1,1,10,1,1,2026-08-24,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,12.64,1,1,0,0,1,0,100,1,0,1,1,1,0,100.0,1,1,0,0.0,3,3,0.7920613444160451,0.821256038647343,0,0.0,0,13,1.0,0,0,0,0.8666666666666667,0.6,0.6666666666666666,0.6666666666666666,0.8,0.75,0.25
2065,Friedrich Schiller University Jena,https://www.uni-jena.de,M2,Western & Northern Europe,Germany,0,1,1,200,de,,2026-08-11T07:02:51+00:00,4.628,0,1,6,0,1,0,0,1,1,0,1,1,6,0,1,2026-09-07,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,21.0,1,0,0,0,1,0,100,1,0,1,1,1,0,100.0,1,1,0,0.0,3,3,-0.9481454509897452,0.1642512077294686,0,0.0,0,13,1.0,0,0,0,0.4,0.4,0.6666666666666666,0.6666666666666666,0.4,0.75,0.25
2066,Technical University of Darmstadt,https://www.tu-darmstadt.de,M2,Western & Northern Europe,Germany,0,1,1,200,de,,2026-08-11T07:02:59+00:00,5.245,1,1,4,1,1,0,1,1,0,0,1,1,10,0,1,2026-09-18,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,12.79,1,1,0,0,0,0,100,1,0,0,1,1,0,12.0,1,1,0,0.0,3,3,-0.7981653430465446,0.2222222222222222,0,0.0,0,13,0.85,0,0,0,0.8,0.8,0.6666666666666666,0.6666666666666666,0.8,0.625,0.0
2067,University of Konstanz,https://www.uni-konstanz.de,M2,Western & Northern Europe,Germany,0,1,1,200,de-de,,2026-08-11T07:03:09+00:00,5.565,1,1,3,1,1,0,0,0,1,1,1,1,4,0,1,2026-08-19,1,1,1,1,7,1,1,1,0,0,1,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,1,1,21.0,1,1,0,0,0,0,75,1,0,1,1,1,0,50.0,1,1,0,0.0,3,3,-0.7203798737729235,0.2801932367149758,0,0.0,0,9,0.6,0,0,0,0.6,0.8,0.6666666666666666,0.6666666666666666,0.8,0.625,0.0
2068,Ruhr University Bochum,https://www.ruhr-uni-bochum.de,M2,Western & Northern Europe,Germany,0,1,0,200,de,,2026-08-11T07:03:24+00:00,12.249,1,1,2,0,1,0,0,1,0,0,1,1,8,0,0,,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1,8.28,1,1,0,0,0,1,100,1,0,1,1,1,0,100.0,1,1,0,3650.0,0,2,0.9043641156798352,0.8647342995169082,0,0.0,0,13,0.35,1,0,0,0.6,0.6,0.6666666666666666,0.6666666666666666,0.6,0.75,0.25
2069,Bielefeld University,https://www.uni-bielefeld.de,M2,Western & Northern Europe,Germany,0,1,1,200,de,,2026-08-11T07:03:32+00:00,5.673,1,1,7,1,0,0,0,0,0,0,0,1,3,1,1,2026-08-31,1,1,1,1,3,1,1,1,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,21.0,1,0,0,0,0,1,90,1,0,1,1,1,0,100.0,1,1,0,0.0,3,3,-0.6941272778930765,0.3140096618357488,0,0.0,0,12,1.0,0,0,0,0.6666666666666666,0.6,0.6666666666666666,0.6666666666666666,0.6,0.625,0.25
2070,University of Duisburg-Essen,https://www.uni-due.de,M2,Western & Northern Europe,Germany,0,1,0,200,de-19,,2026-08-11T07:03:47+00:00,12.242,1,1,7,0,1,0,0,0,0,0,0,1,3,0,1,2026-08-07,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,21.0,1,1,0,0,0,0,75,1,0,1,0,1,0,71.4,1,1,0,4.0,3,1,0.902662558539475,0.8599033816425121,0,0.0,0,9,1.0,0,0,0,0.6,0.8,0.6666666666666666,0.3333333333333333,0.6,0.625,0.0
2071,Leibniz University Hannover,https://www.uni-hannover.de,M2,Western & Northern Europe,Germany,0,1,0,200,de,,2026-08-11T07:03:58+00:00,7.251,1,1,20,1,1,0,0,0,0,0,1,1,5,0,1,2026-07-20,1,1,1,1,2,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,19.8,1,1,0,0,0,0,75,1,0,1,1,1,0,95.2,1,1,0,22.0,3,3,-0.3105476825375328,0.4444444444444444,0,0.0,0,9,0.45,0,0,0,0.6666666666666666,0.6,0.6666666666666666,0.6666666666666666,0.8,0.625,0.0
2072,Johannes Gutenberg University Mainz,https://www.uni-mainz.de,M2,Western & Northern Europe,Germany,0,1,0,200,de-de,,2026-08-11T07:04:14+00:00,11.958,1,1,5,1,1,0,0,0,0,0,1,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,12.48,1,1,0,0,0,0,75,1,0,1,0,0,1,33.3,1,1,0,3650.0,1,0,0.8336279545591362,0.8309178743961353,0,0.0,0,9,1.0,1,0,0,0.3333333333333333,0.8,0.6666666666666666,0.3333333333333333,0.8,0.125,0.0
2073,University of Regensburg,https://www.uni-regensburg.de,M2,Western & Northern Europe,Germany,0,1,0,200,de-de,,2026-08-11T07:04:22+00:00,5.625,1,1,3,1,1,0,0,1,0,0,1,0,1,0,1,2026-08-10,1,1,1,1,3,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,21.0,1,1,0,0,1,0,75,1,0,1,1,1,0,14.3,1,1,0,1.0,3,3,-0.7057950982841197,0.3043478260869565,0,0.0,0,9,0.6,0,0,0,0.8,0.6,0.6666666666666666,0.6666666666666666,0.8,0.75,0.25
2074,University of Marburg,https://www.uni-marburg.de,M2,Western & Northern Europe,Germany,0,1,0,200,de,,2026-08-11T07:04:34+00:00,8.682,1,1,6,1,1,0,0,0,0,0,0,1,10,0,1,2026-08-10,1,1,1,1,6,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,12.63,1,1,0,0,1,1,90,1,0,1,1,1,0,2.3,1,1,0,1.0,3,3,0.0372992128704411,0.5652173913043478,0,0.0,0,12,1.0,0,0,0,0.8666666666666667,0.6,0.6666666666666666,0.6666666666666666,0.8,0.625,0.5
2075,University of Bremen,https://www.uni-bremen.de,M2,Western & Northern Europe,Germany,0,1,0,200,de-de,,2026-08-11T07:04:42+00:00,4.867,1,1,3,1,1,0,0,1,1,1,1,1,10,0,1,2026-07-30,1,1,1,1,20,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,16.1,1,1,0,0,1,1,90,1,0,1,1,1,0,89.1,1,1,0,12.0,3,3,-0.8900494286260094,0.1932367149758454,0,0.0,0,12,0.6,0,0,0,0.8666666666666667,1.0,0.6666666666666666,0.6666666666666666,0.8,0.75,0.5
2076,Paris-Saclay University,https://www.universite-paris-saclay.fr,M2,Western & Northern Europe,France,0,1,1,200,fr,,2026-08-11T07:04:53+00:00,7.834,1,1,4,1,1,0,0,1,1,1,1,1,10,0,1,2026-09-04,1,1,1,1,2,1,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,6.58,1,1,0,0,0,0,90,1,0,1,0,1,0,81.8,1,1,0,0.0,3,2,-0.1688322807046547,0.4879227053140096,0,0.0,0,12,0.85,0,0,0,0.7333333333333333,0.8,0.6666666666666666,0.3333333333333333,0.8,0.5,0.0
2077,PSL University,https://psl.eu,M2,Western & Northern Europe,France,0,1,0,200,fr,,2026-08-11T07:05:04+00:00,7.661,1,1,6,1,1,0,0,1,1,0,1,1,7,1,1,2026-07-29,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,21.0,1,1,0,0,0,1,75,1,0,1,0,1,0,95.3,1,1,0,13.0,3,3,-0.2108850500307061,0.4589371980676328,0,0.0,0,9,1.0,0,0,0,0.7333333333333333,0.8,0.6666666666666666,0.3333333333333333,0.8,0.625,0.25
2078,Sorbonne University,https://www.sorbonne-universite.fr,M2,Western & Northern Europe,France,0,1,1,200,fr,,2026-08-11T06:51:13+00:00,3.432,1,1,5,1,1,0,0,0,1,0,1,1,10,1,1,2027-06-15,1,1,1,1,2,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,12.63,1,0,0,0,0,0,90,1,0,1,0,1,1,34.6,1,1,1,0.0,3,3,-1.2388686423999036,0.072463768115942,0,0.0,0,12,1.0,0,0,0,0.8666666666666667,1.0,1.0,0.6666666666666666,0.8,0.75,0.0
2080,Universite Paris Cite,https://u-paris.fr,M2,Western & Northern Europe,France,0,1,1,200,fr-fr,,2026-08-11T07:05:48+00:00,7.622,1,1,5,1,1,0,0,0,0,0,1,0,0,0,1,2026-09-28,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,10.05,1,1,0,0,0,0,75,1,1,1,0,1,0,55.6,1,1,0,0.0,3,1,-0.2203651540984285,0.4492753623188406,1,0.6931471805599453,1,9,1.0,0,0,0,0.6666666666666666,0.4,0.6666666666666666,0.3333333333333333,0.8,0.25,0.0
2081,Aix-Marseille University,https://www.univ-amu.fr,M2,Western & Northern Europe,France,0,1,0,200,fr,,2026-08-11T07:05:58+00:00,7.054,1,1,2,0,1,0,0,0,0,0,1,0,0,1,1,2026-08-11,1,0,0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,1,16.88,0,1,0,0,0,0,100,1,0,1,1,1,0,24.0,1,1,0,0.0,3,0,-0.3584343620591058,0.4251207729468599,0,0.0,0,13,0.35,0,0,0,0.7333333333333333,0.6,0.6666666666666666,0.6666666666666666,0.6,0.5,0.0
2082,Grenoble Alpes University,https://www.univ-grenoble-alpes.fr,M2,Western & Northern Europe,France,0,1,1,200,fr,,2026-08-11T07:06:06+00:00,5.499,1,1,1,1,0,0,0,1,1,1,1,1,6,1,1,2026-09-30,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,21.0,0,1,1,0,0,1,75,1,0,1,1,1,0,73.1,1,1,1,0.0,3,1,-0.736423126810608,0.2657004830917874,0,0.0,0,9,0.15,0,0,0,0.8666666666666667,0.4,1.0,0.6666666666666666,0.6,0.625,0.5
2083,Claude Bernard University Lyon 1,https://www.univ-lyon1.fr,M2,Western & Northern Europe,France,0,1,0,200,fr,,2026-08-11T07:06:16+00:00,5.63,1,1,4,1,1,0,0,0,0,0,1,0,1,1,0,,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,1,14.79,0,1,0,0,0,0,75,1,0,1,0,1,0,52.6,1,1,1,3650.0,1,1,-0.7045797003267193,0.3091787439613526,0,0.0,0,9,0.85,1,0,0,0.7333333333333333,0.6,1.0,0.3333333333333333,0.8,0.5,0.0
2084,University of Strasbourg,https://www.unistra.fr,M2,Western & Northern Europe,France,0,1,1,200,fr,,2026-08-11T07:06:23+00:00,3.841,1,1,6,1,0,0,0,0,1,0,1,0,0,1,1,2026-09-13,1,1,1,1,17,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,18.88,0,1,0,0,0,0,75,1,0,1,1,1,0,26.5,1,1,0,0.0,3,3,-1.1394490894845568,0.0869565217391304,0,0.0,0,9,1.0,0,0,0,1.0,0.8,0.6666666666666666,0.6666666666666666,0.6,0.75,0.0
2085,University of Montpellier,https://www.umontpellier.fr,M2,Western & Northern Europe,France,0,1,1,200,fr-fr,,2026-08-11T07:06:31+00:00,4.698,1,1,8,1,1,0,0,1,0,0,1,1,10,1,1,2026-09-08,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1,21.0,1,1,0,0,0,0,90,1,0,1,0,1,0,2.1,1,1,0,0.0,3,1,-0.9311298795861404,0.1690821256038647,0,0.0,0,12,1.0,0,0,0,0.7333333333333333,0.8,0.6666666666666666,0.3333333333333333,0.8,0.5,0.0
2086,Sciences Po,https://www.sciencespo.fr,M2,Western & Northern Europe,France,0,1,0,200,fr,,2026-08-11T07:06:43+00:00,8.879,1,1,5,0,1,0,0,1,0,0,0,1,10,1,0,,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,21.0,1,1,1,0,1,0,90,1,0,1,1,1,0,47.5,1,1,0,3650.0,1,1,0.0851858923920138,0.5942028985507246,0,0.0,0,12,1.0,1,0,0,0.8666666666666667,0.8,0.6666666666666666,0.6666666666666666,0.6,0.875,0.5
2087,University of Bordeaux,https://www.u-bordeaux.fr,M2,Western & Northern Europe,France,0,1,1,200,fr,,2026-08-11T07:06:50+00:00,3.074,1,1,1,1,1,0,0,0,1,0,1,1,6,1,1,2026-09-10,1,1,1,1,16,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,19.85,1,1,0,0,0,0,100,1,0,1,1,1,0,15.6,1,1,0,0.0,3,3,-1.3258911361497672,0.038647342995169,0,0.0,0,13,0.15,0,0,0,0.8666666666666667,1.0,0.6666666666666666,0.6666666666666666,0.8,0.75,0.0
2088,University of Lille,https://www.univ-lille.fr,M2,Western & Northern Europe,France,0,1,1,200,fr,,2026-08-11T07:06:59+00:00,4.459,1,1,2,1,1,0,0,0,0,0,0,1,10,0,1,2026-10-18,1,1,1,1,3,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,21.0,1,1,0,0,0,0,75,1,0,1,1,1,0,32.3,1,1,0,0.0,3,3,-0.9892259019498764,0.144927536231884,0,0.0,0,9,0.35,0,0,0,0.7333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.8,0.75,0.0
2089,University of Lorraine,https://www.univ-lorraine.fr,M2,Western & Northern Europe,France,0,1,0,200,fr-fr,,2026-08-11T07:07:06+00:00,4.624,1,1,9,1,1,0,0,1,0,0,0,1,2,0,0,,1,1,1,1,13,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,15.91,1,1,0,0,0,0,90,1,0,1,1,1,0,42.1,1,1,0,3650.0,0,2,-0.9491177693556656,0.1594202898550724,0,0.0,0,12,1.0,1,0,0,0.8,0.4,0.6666666666666666,0.6666666666666666,0.8,0.375,0.0
2090,Universite Cote d'Azur,https://univ-cotedazur.fr,M2,Western & Northern Europe,France,0,1,0,200,fr,,2026-08-11T07:07:23+00:00,13.203,1,1,8,1,1,0,0,1,1,0,0,1,2,1,0,,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,16.1,0,1,0,0,0,0,75,1,0,0,1,1,0,86.0,1,0,0,3650.0,1,1,1.1362620459518178,0.8888888888888888,0,0.0,0,9,1.0,1,0,0,0.9333333333333332,0.8,0.3333333333333333,0.6666666666666666,0.8,0.625,0.0
2091,Toulouse III - Paul Sabatier University,https://www.univ-tlse3.fr,M2,Western & Northern Europe,France,0,1,0,200,fr,,2026-08-11T07:07:33+00:00,6.184,1,1,7,1,1,0,0,1,1,0,0,1,10,1,0,,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1.0,0,1,0,0,0,0,75,1,0,1,1,1,0,72.7,1,1,0,3650.0,1,1,-0.5699136066467629,0.3478260869565217,0,0.0,0,9,1.0,1,0,0,0.8,0.8,0.6666666666666666,0.6666666666666666,0.8,0.625,0.0
2092,Nantes University,https://www.univ-nantes.fr,M2,Western & Northern Europe,France,0,1,1,200,fr,,2026-08-11T07:07:46+00:00,9.121,1,1,1,1,1,1,0,1,1,0,1,1,4,0,1,2027-01-30,1,1,1,1,7,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,7.12,0,1,0,0,0,0,75,1,0,1,1,1,0,75.0,1,1,0,0.0,3,3,0.1440111535301899,0.6086956521739131,0,0.0,0,9,0.15,0,0,0,0.7333333333333333,0.8,0.6666666666666666,0.6666666666666666,1.0,0.875,0.0
2094,ENS de Lyon,https://www.ens-lyon.fr,M2,Western & Northern Europe,France,0,1,1,200,fr,,2026-08-11T07:08:11+00:00,16.457,1,1,20,1,1,0,0,1,1,2,1,1,10,1,1,2026-09-08,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,21.0,1,1,0,0,0,0,75,1,0,1,0,1,0,91.4,1,1,0,0.0,3,1,1.927243036627952,0.9758454106280192,0,0.0,0,9,0.45,0,0,0,0.9333333333333332,1.0,0.6666666666666666,0.3333333333333333,0.8,0.5,0.0
2095,Paris-Est Creteil University,https://www.u-pec.fr,M2,Western & Northern Europe,France,0,1,0,200,fr,,2026-08-11T07:08:30+00:00,16.163,1,1,4,1,1,1,0,0,0,0,1,0,0,1,0,,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,16.3,1,1,0,0,0,0,75,1,0,1,1,1,0,47.9,1,1,1,3650.0,1,0,1.8557776367328125,0.966183574879227,0,0.0,0,9,0.85,1,0,0,0.7333333333333333,0.8,1.0,0.6666666666666666,1.0,0.5,0.0
2096,University of Tours,https://www.univ-tours.fr,M2,Western & Northern Europe,France,0,1,0,200,fr,,2026-08-11T07:08:41+00:00,7.142,1,1,13,1,1,0,0,0,1,1,1,1,10,1,0,,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,11.05,1,1,0,0,0,1,75,1,0,1,1,1,0,90.9,1,0,0,3650.0,1,1,-0.33704335800886,0.4347826086956521,0,0.0,0,9,0.72,1,0,0,0.8,0.6,0.3333333333333333,0.6666666666666666,0.8,0.625,0.25
2097,Clermont Auvergne University,https://www.uca.fr,M2,Western & Northern Europe,France,0,1,1,200,fr,,2026-08-11T07:08:50+00:00,5.617,1,1,2,1,1,0,0,1,0,0,1,1,2,0,1,2026-09-24,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,19.6,1,1,0,0,0,0,100,1,1,1,1,1,0,87.5,1,1,0,0.0,3,2,-0.7077397350159602,0.2995169082125604,1,0.6931471805599453,1,13,0.35,0,0,0,0.7333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.8,0.5,0.0
2098,University of Caen Normandy,https://www.unicaen.fr,M2,Western & Northern Europe,France,0,1,1,200,fr-fr,,2026-08-11T07:08:56+00:00,3.345,1,1,5,1,1,1,0,1,1,2,1,0,0,1,1,2026-09-17,1,1,1,1,20,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,21.0,1,0,0,0,1,1,75,1,0,1,1,1,0,52.6,1,1,0,0.0,3,3,-1.2600165668586691,0.0628019323671497,0,0.0,0,9,1.0,0,0,0,0.8666666666666667,0.8,0.6666666666666666,0.6666666666666666,1.0,0.625,0.5
